parent_id,parent_name,child_id,child_name,relation,support_parent,support_child,retained,child_unique_frac,sufficient,discernible,dead_step,naive_direct_jaccard
ZFA:0001611,pharyngeal arch 2,ZFA:0000521,hyoid muscle,part_of,186,30,0.1613,1.0,1,1,0,0.0128
ZFA:0001611,pharyngeal arch 2,ZFA:0001276,pharyngeal arch 2 skeleton,part_of,186,115,0.6183,1.0,1,1,0,0.2
ZFA:0001611,pharyngeal arch 2,ZFA:0005006,aortic arch 2,part_of,186,1,0.0054,1.0,0,0,0,0.0145
ZFA:0000603,valvula cerebelli,ZFA:0000280,medial valvula cerebelli,part_of,185,20,0.1081,0.2,1,1,0,0.0408
ZFA:0000603,valvula cerebelli,ZFA:0000532,lateral valvula cerebelli,part_of,185,22,0.1189,0.2727,1,1,0,0.0196
ZFA:0000603,valvula cerebelli,ZFA:0000766,granular layer valvula cerebelli,part_of,185,39,0.2108,0.5128,1,1,0,0.0093
ZFA:0000603,valvula cerebelli,ZFA:0000913,molecular layer valvula cerebelli,part_of,185,14,0.0757,0.2143,1,1,0,0.0674
ZFA:0000603,valvula cerebelli,ZFA:0001709,Purkinje cell layer valvula cerebelli,part_of,185,68,0.3676,0.8235,1,1,0,0.0238
ZFA:0000603,valvula cerebelli,ZFA:0001710,mossy fiber,part_of,185,0,0.0,0.0,0,0,0,0.0
ZFA:0000603,valvula cerebelli,ZFA:0001711,climbing fiber,part_of,185,0,0.0,0.0,0,0,0,0.0
ZFA:0000603,valvula cerebelli,ZFA:0009153,eurydendroid cell,part_of,185,3,0.0162,0.6667,1,1,0,0.0119
ZFA:0000096,cardinal system,ZFA:0000186,common cardinal vein,part_of,183,50,0.2732,0.56,1,1,0,0.0877
ZFA:0000096,cardinal system,ZFA:0000423,anterior cardinal vein,part_of,183,4,0.0219,0.0,1,1,0,0.1429
ZFA:0000096,cardinal system,ZFA:0000477,posterior cardinal vein,part_of,183,152,0.8306,0.8487,1,1,0,0.0581
ZFA:0000120,lateral line ganglion,ZFA:0001314,posterior lateral line ganglion,is_a,182,89,0.489,0.4719,1,1,0,0.064
ZFA:0000120,lateral line ganglion,ZFA:0001391,anterior lateral line ganglion,is_a,182,58,0.3187,0.1897,1,1,0,0.0507
ZFA:0000120,lateral line ganglion,ZFA:0001483,middle lateral line ganglion,is_a,182,4,0.022,0.0,1,1,0,0.0208
ZFA:0005957,stem cell,ZFA:0005956,germline stem cell,is_a,174,1,0.0057,1.0,0,0,0,0.0
ZFA:0005957,stem cell,ZFA:0009307,somatic stem cell,is_a,174,172,0.9885,1.0,1,0,1,0.1667
ZFA:0007023,posterior neural keel,ZFA:0001342,presumptive intervening zone,part_of,173,5,0.0289,0.8,1,1,0,0.0
ZFA:0007023,posterior neural keel,ZFA:0007028,spinal cord neural keel,part_of,173,23,0.1329,0.5217,1,1,0,0.0
ZFA:0007023,posterior neural keel,ZFA:0007029,hindbrain neural keel,part_of,173,152,0.8786,0.9276,1,1,0,0.05
ZFA:0009307,somatic stem cell,ZFA:0009013,single fate stem cell,is_a,172,8,0.0465,1.0,1,1,0,0.0
ZFA:0009307,somatic stem cell,ZFA:0009020,multi fate stem cell,is_a,172,160,0.9302,1.0,1,1,0,0.0
ZFA:0009307,somatic stem cell,ZFA:0009024,totipotent stem cell,is_a,172,0,0.0,0.0,0,0,0,0.0
ZFA:0000471,atrium,ZFA:0000680,sinoatrial valve,part_of,169,5,0.0296,0.4,1,1,0,0.02
ZFA:0000471,atrium,ZFA:0001374,atrial myocardium,part_of,169,11,0.0651,0.7273,1,1,0,0.0258
ZFA:0000471,atrium,ZFA:0001614,atrial endocardium,part_of,169,7,0.0414,0.8571,1,1,0,0.0065
ZFA:0000471,atrium,ZFA:0005064,atrioventricular valve,part_of,169,8,0.0473,0.875,1,1,0,0.013
ZFA:0000471,atrium,ZFA:0005069,sinoatrial node,part_of,169,2,0.0118,0.5,0,0,0,0.0
ZFA:0000471,atrium,ZFA:0005809,pectinate muscle,part_of,169,0,0.0,0.0,0,0,0,0.0
ZFA:0001469,lateral line,ZFA:0000259,mandibular lateral line,is_a,169,11,0.0651,0.0,1,1,0,0.0
ZFA:0001469,lateral line,ZFA:0000344,middle lateral line,is_a,169,10,0.0592,0.0,1,1,0,0.0
ZFA:0001469,lateral line,ZFA:0000400,occipital lateral line,is_a,169,11,0.0651,0.0,1,1,0,0.0
ZFA:0001469,lateral line,ZFA:0000424,opercular lateral line,is_a,169,9,0.0533,0.0,1,1,0,0.0
ZFA:0001469,lateral line,ZFA:0000443,supraorbital lateral line,is_a,169,11,0.0651,0.0,1,1,0,0.0
ZFA:0001469,lateral line,ZFA:0000464,otic lateral line,is_a,169,12,0.071,0.0,1,1,0,0.0
ZFA:0001469,lateral line,ZFA:0000524,infraorbital lateral line,is_a,169,12,0.071,0.0,1,1,0,0.0
ZFA:0001469,lateral line,ZFA:0000944,posterior lateral line,is_a,169,90,0.5325,0.5444,1,1,0,0.0375
ZFA:0001469,lateral line,ZFA:0001470,anterior lateral line,is_a,169,54,0.3195,0.1296,1,1,0,0.0395
ZFA:0001469,lateral line,ZFA:0005112,dorsal lateral line,is_a,169,1,0.0059,0.0,0,0,0,0.0
ZFA:0000228,lateral line primordium,ZFA:0001157,posterior lateral line primordium,is_a,168,119,0.7083,0.958,1,1,0,0.0943
ZFA:0000228,lateral line primordium,ZFA:0005117,anterior lateral line primordium,is_a,168,6,0.0357,0.1667,1,1,0,0.0299
ZFA:0000228,lateral line primordium,ZFA:0005118,middle lateral line primordium,is_a,168,0,0.0,0.0,0,0,0,0.0
ZFA:0005784,striated muscle cell,ZFA:0009115,skeletal muscle cell,is_a,164,142,0.8659,0.9577,1,1,0,0.0
ZFA:0005784,striated muscle cell,ZFA:0009316,cardiac muscle cell,is_a,164,28,0.1707,0.7857,1,1,0,0.0
ZFA:0000392,median tuberal portion,ZFA:0000634,caudal hypothalamic zone,part_of,163,93,0.5706,0.4194,1,1,0,0.0625
ZFA:0000392,median tuberal portion,ZFA:0000707,ventral hypothalamic zone,part_of,163,122,0.7485,0.5574,1,1,0,0.0
ZFA:0000188,corpus cerebelli,ZFA:0000358,granular layer corpus cerebelli,part_of,162,43,0.2654,0.6977,1,1,0,0.0515
ZFA:0000188,corpus cerebelli,ZFA:0000394,molecular layer corpus cerebelli,part_of,162,15,0.0926,0.1333,1,1,0,0.037
ZFA:0000188,corpus cerebelli,ZFA:0001706,Purkinje cell layer corpus cerebelli,part_of,162,72,0.4444,0.8611,1,1,0,0.0667
ZFA:0000188,corpus cerebelli,ZFA:0001710,mossy fiber,part_of,162,0,0.0,0.0,0,0,0,0.0
ZFA:0000188,corpus cerebelli,ZFA:0001711,climbing fiber,part_of,162,0,0.0,0.0,0,0,0,0.0
ZFA:0000328,cephalic musculature,ZFA:0000511,extraocular musculature,is_a,162,41,0.2531,0.2195,1,1,0,0.0901
ZFA:0000328,cephalic musculature,ZFA:0001307,pharyngeal musculature,is_a,162,67,0.4136,0.0448,1,1,0,0.0515
ZFA:0000328,cephalic musculature,ZFA:0001652,head muscle,part_of,162,79,0.4877,0.1646,1,1,0,0.0696
ZFA:0009309,leukocyte,ZFA:0009088,professional antigen presenting cell,is_a,161,77,0.4783,0.039,1,1,0,0.0
ZFA:0009309,leukocyte,ZFA:0009326,myeloid leukocyte,is_a,161,25,0.1553,0.4,1,1,0,0.1429
ZFA:0009309,leukocyte,ZFA:0009357,mononuclear cell,is_a,161,144,0.8944,0.4861,1,1,0,0.0
ZFA:0009020,multi fate stem cell,ZFA:0007122,epidermal stem cell,is_a,160,0,0.0,0.0,0,0,0,0.0
ZFA:0009020,multi fate stem cell,ZFA:0009014,hematopoietic stem cell,is_a,160,38,0.2375,0.7895,1,1,0,0.0
ZFA:0009020,multi fate stem cell,ZFA:0009019,neuronal stem cell,is_a,160,90,0.5625,1.0,1,1,0,0.0
ZFA:0009020,multi fate stem cell,ZFA:0009178,blastemal cell,is_a,160,0,0.0,0.0,0,0,0,0.0
ZFA:0009020,multi fate stem cell,ZFA:0009187,nephrogenic mesenchyme stem cell,is_a,160,1,0.0063,1.0,0,0,0,0.0
ZFA:0009020,multi fate stem cell,ZFA:0009258,angioblastic mesenchymal cell,is_a,160,34,0.2125,0.7647,1,1,0,0.0
ZFA:0009020,multi fate stem cell,ZFA:0009393,lymphangioblast,is_a,160,0,0.0,0.0,0,0,0,0.0
ZFA:0009020,multi fate stem cell,ZFA:0009398,hepatoblast,is_a,160,3,0.0187,1.0,1,1,0,0.0
ZFA:0000149,primitive heart tube,ZFA:0001318,cardiac jelly,part_of,157,0,0.0,0.0,0,0,0,0.0
ZFA:0000149,primitive heart tube,ZFA:0001720,presumptive cardiac ventricle primitive heart tube,part_of,157,2,0.0127,1.0,0,0,0,0.0127
ZFA:0000149,primitive heart tube,ZFA:0001721,presumptive atrium primitive heart tube,part_of,157,1,0.0064,1.0,0,0,0,0.0064
ZFA:0005781,cloaca,ZFA:0000298,vent,part_of,156,19,0.1218,0.9474,1,1,0,0.027
ZFA:0005781,cloaca,ZFA:0000330,cloacal chamber,part_of,156,52,0.3333,0.9808,1,1,0,0.069
ZFA:0005781,cloaca,ZFA:0005783,cloacal epithelium,part_of,156,2,0.0128,0.5,0,0,0,0.0104
ZFA:0001267,cranial vasculature,ZFA:0000099,brain vasculature,is_a,155,36,0.2323,0.3889,1,1,0,0.0625
ZFA:0001267,cranial vasculature,ZFA:0005003,pharyngeal vasculature,part_of,155,45,0.2903,0.5333,1,1,0,0.0508
ZFA:0001267,cranial vasculature,ZFA:0005297,cranial blood vessel,part_of,155,86,0.5548,0.6395,1,1,0,0.0597
ZFA:0001267,cranial vasculature,ZFA:0005298,cranial lymph vessel,part_of,155,0,0.0,0.0,0,0,0,0.0
ZFA:0001267,cranial vasculature,ZFA:0007074,maxillary barbel blood sinus,part_of,155,0,0.0,0.0,0,0,0,0.0
ZFA:0000040,median fin fold,ZFA:0000089,fin fold actinotrichium,part_of,154,2,0.013,1.0,0,0,0,0.0081
ZFA:0000040,median fin fold,ZFA:0000102,dorsal fin fold,part_of,154,14,0.0909,0.7143,1,1,0,0.0538
ZFA:0000040,median fin fold,ZFA:0000717,apical ectodermal ridge median fin fold,part_of,154,6,0.039,0.6667,1,1,0,0.0238
ZFA:0000040,median fin fold,ZFA:0000912,mesenchyme median fin fold,part_of,154,7,0.0455,0.7143,1,1,0,0.04
ZFA:0000040,median fin fold,ZFA:0001069,ventral fin fold,part_of,154,32,0.2078,0.8438,1,1,0,0.0839
ZFA:0000040,median fin fold,ZFA:0005786,cleft cell,part_of,154,0,0.0,0.0,0,0,0,0.0
ZFA:0009132,barrier cell,ZFA:0009130,lining cell,is_a,154,127,0.8247,1.0,1,1,0,0.0
ZFA:0009132,barrier cell,ZFA:0009133,Sertoli cell,is_a,154,12,0.0779,1.0,1,1,0,0.0
ZFA:0009132,barrier cell,ZFA:0009134,insulating cell,is_a,154,15,0.0974,1.0,1,1,0,0.0
ZFA:0001390,pancreatic bud,ZFA:0001369,anterior pancreatic bud,is_a,152,10,0.0658,0.6,1,1,0,0.0741
ZFA:0001390,pancreatic bud,ZFA:0001370,posterior pancreatic bud,is_a,152,39,0.2566,0.8974,1,1,0,0.1447
ZFA:0007029,hindbrain neural keel,ZFA:0001207,presumptive rhombomere 1,part_of,152,26,0.1711,0.2308,1,1,0,0.1308
ZFA:0007029,hindbrain neural keel,ZFA:0001208,presumptive rhombomere 2,part_of,152,31,0.2039,0.0645,1,1,0,0.1455
ZFA:0007029,hindbrain neural keel,ZFA:0001209,presumptive rhombomere 7,part_of,152,13,0.0855,0.0,1,1,0,0.0588
ZFA:0007029,hindbrain neural keel,ZFA:0001210,presumptive rhombomere 6,part_of,152,21,0.1382,0.0,1,1,0,0.1048
ZFA:0007029,hindbrain neural keel,ZFA:0001211,presumptive rhombomere 5,part_of,152,34,0.2237,0.0588,1,1,0,0.1217
ZFA:0007029,hindbrain neural keel,ZFA:0001212,presumptive rhombomere 4,part_of,152,51,0.3355,0.2353,1,1,0,0.1967
ZFA:0007029,hindbrain neural keel,ZFA:0001213,presumptive rhombomere 3,part_of,152,39,0.2566,0.0769,1,1,0,0.1356
ZFA:0007029,hindbrain neural keel,ZFA:0001214,presumptive rhombomere 8,part_of,152,10,0.0658,0.0,1,1,0,0.05
ZFA:0007031,anterior neural rod,ZFA:0007032,midbrain neural rod,part_of,152,87,0.5724,0.6552,1,1,0,0.0254
ZFA:0007031,anterior neural rod,ZFA:0007033,forebrain midbrain boundary neural rod,part_of,152,8,0.0526,0.375,1,1,0,0.0
ZFA:0007031,anterior neural rod,ZFA:0007034,forebrain neural rod,part_of,152,65,0.4276,0.5231,1,1,0,0.0761
ZFA:0005037,post-vent vasculature,ZFA:0000011,caudal artery,part_of,151,18,0.1192,0.1667,1,1,0,0.1316
ZFA:0005037,post-vent vasculature,ZFA:0000180,caudal vein,part_of,151,5,0.0331,0.4,1,1,0,0.0
ZFA:0005037,post-vent vasculature,ZFA:0001063,posterior caudal vein,part_of,151,11,0.0728,0.1818,1,1,0,0.0588
ZFA:0005037,post-vent vasculature,ZFA:0001285,intersegmental vessel,part_of,151,125,0.8278,0.776,1,1,0,0.0815
ZFA:0005037,post-vent vasculature,ZFA:0005025,dorsal longitudinal anastomotic vessel,part_of,151,18,0.1192,0.0556,1,1,0,0.1026
ZFA:0005037,post-vent vasculature,ZFA:0005034,parachordal vessel,part_of,151,1,0.0066,0.0,0,0,0,0.0
ZFA:0000669,head kidney,ZFA:0001345,interrenal gland,part_of,146,12,0.0822,1.0,1,1,0,0.0548
ZFA:0001065,lateral mesoderm,ZFA:0005039,anterior lateral mesoderm,part_of,146,26,0.1781,0.3846,1,1,0,0.1074
ZFA:0001065,lateral mesoderm,ZFA:0005040,posterior lateral mesoderm,part_of,146,49,0.3356,0.6735,1,1,0,0.1377
ZFA:0007037,posterior neural tube,ZFA:0007042,spinal cord neural tube,part_of,145,123,0.8483,0.9431,1,1,0,0.037
ZFA:0007037,posterior neural tube,ZFA:0007043,hindbrain neural tube,part_of,145,17,0.1172,0.5882,1,1,0,0.0303
ZFA:0009357,mononuclear cell,ZFA:0009064,mononuclear phagocyte,is_a,144,74,0.5139,0.9189,1,1,0,0.0
ZFA:0009357,mononuclear cell,ZFA:0009250,lymphocyte,is_a,144,76,0.5278,0.9211,1,1,0,0.0
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001205,Meckel's cartilage,is_a,143,72,0.5035,0.3194,1,1,0,0.0874
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001220,copula,is_a,143,0,0.0,0.0,0,0,0,0.0
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001399,palatoquadrate cartilage,is_a,143,49,0.3427,0.1429,1,1,0,0.0899
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001400,ceratohyal cartilage,is_a,143,51,0.3566,0.0784,1,1,0,0.1124
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001422,hyosymplectic cartilage,is_a,143,18,0.1259,0.1111,1,1,0,0.1
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001510,basihyal cartilage,is_a,143,8,0.0559,0.125,1,1,0,0.0566
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001511,interhyal cartilage,is_a,143,0,0.0,0.0,0,0,0,0.0
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001516,ceratobranchial cartilage,is_a,143,36,0.2517,0.2222,1,1,0,0.1791
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001522,hypobranchial cartilage,is_a,143,6,0.042,0.0,1,1,0,0.0189
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001527,epibranchial cartilage,is_a,143,2,0.014,0.0,0,0,0,0.0
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001533,pharyngobranchial cartilage,is_a,143,0,0.0,0.0,0,0,0,0.0
ZFA:0001460,pharyngeal arch cartilage,ZFA:0001644,articular cartilage,is_a,143,1,0.007,0.0,0,0,0,0.0
ZFA:0001460,pharyngeal arch cartilage,ZFA:0005390,gill ray,is_a,143,0,0.0,0.0,0,0,0,0.0
ZFA:0000458,ventral thalamus,ZFA:0000276,rostrolateral thalamic nucleus of Butler & Saidel,part_of,142,0,0.0,0.0,0,0,0,0.0
ZFA:0000458,ventral thalamus,ZFA:0000306,ventrolateral thalamic nucleus,part_of,142,22,0.1549,0.0,1,1,0,0.0265
ZFA:0000458,ventral thalamus,ZFA:0000370,intermediate thalamic nucleus,part_of,142,3,0.0211,0.0,1,1,0,0.0211
ZFA:0000458,ventral thalamus,ZFA:0000459,ventromedial thalamic nucleus,part_of,142,49,0.3451,0.0,1,1,0,0.0672
ZFA:0000458,ventral thalamus,ZFA:0005576,ventral thalamus nucleus,part_of,142,59,0.4155,0.1017,1,1,0,0.01
ZFA:0009115,skeletal muscle cell,ZFA:0009116,slow muscle cell,is_a,142,73,0.5141,0.5479,1,1,0,0.0588
ZFA:0009115,skeletal muscle cell,ZFA:0009117,fast muscle cell,is_a,142,64,0.4507,0.4844,1,1,0,0.1471
ZFA:0001263,ovarian follicle stage I,ZFA:0001567,oocyte stage I,part_of,140,70,0.5,1.0,1,1,0,0.0357
ZFA:0001660,telencephalic nucleus,ZFA:0000181,caudal zone of dorsal telencephalon,is_a,140,40,0.2857,0.075,1,1,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0000246,nucleus taeniae,is_a,140,1,0.0071,0.0,0,0,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0000256,pars subcommissuralis of ventral telencephalon,is_a,140,0,0.0,0.0,0,0,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0000391,medial zone of dorsal telencephalon,is_a,140,57,0.4071,0.0526,1,1,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0000487,central zone of dorsal telencephalon,is_a,140,23,0.1643,0.1304,1,1,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0000506,dorsal zone of dorsal telencephalon,is_a,140,16,0.1143,0.0,1,1,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0000536,lateral zone of dorsal telencephalon,is_a,140,46,0.3286,0.1087,1,1,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0001339,nucleus of the tract of the anterior commissure,is_a,140,5,0.0357,0.8,1,1,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0001666,periventricular nucleus of ventral telencephalon,is_a,140,94,0.6714,0.383,1,1,0,0.0
ZFA:0001660,telencephalic nucleus,ZFA:0001667,peripheral nucleus of ventral telencephalon,is_a,140,47,0.3357,0.1702,1,1,0,0.0
ZFA:0000823,rhombomere 5,ZFA:0000764,floor plate rhombomere 5,part_of,139,4,0.0288,1.0,1,1,0,0.0
ZFA:0000823,rhombomere 5,ZFA:0000828,roof plate rhombomere 5,part_of,139,1,0.0072,1.0,0,0,0,0.0078
ZFA:0000823,rhombomere 5,ZFA:0000908,lateral wall rhombomere 5,part_of,139,0,0.0,0.0,0,0,0,0.0
ZFA:0000823,rhombomere 5,ZFA:0001441,lower rhombic lip,part_of,139,2,0.0144,1.0,0,0,0,0.0
ZFA:0000823,rhombomere 5,ZFA:0005183,MiD2i,part_of,139,0,0.0,0.0,0,0,0,0.0
ZFA:0000823,rhombomere 5,ZFA:0005184,MiD2cl,part_of,139,0,0.0,0.0,0,0,0,0.0
ZFA:0000823,rhombomere 5,ZFA:0005185,MiD2cm,part_of,139,5,0.036,1.0,1,1,0,0.0075
ZFA:0000823,rhombomere 5,ZFA:0005189,MiR2,part_of,139,0,0.0,0.0,0,0,0,0.0
ZFA:0000823,rhombomere 5,ZFA:0005191,MiV2,part_of,139,0,0.0,0.0,0,0,0,0.0
ZFA:0001265,ovarian follicle stage II,ZFA:0001565,oocyte stage II,part_of,139,72,0.518,1.0,1,1,0,0.0504
ZFA:0009127,photoreceptor cell,ZFA:0009154,eye photoreceptor cell,is_a,139,103,0.741,0.8835,1,1,0,0.0824
ZFA:0009127,photoreceptor cell,ZFA:0009219,visible light photoreceptor cell,is_a,139,13,0.0935,0.1538,1,1,0,0.0328
ZFA:0009127,photoreceptor cell,ZFA:0009221,UV sensitive photoreceptor cell,is_a,139,2,0.0144,0.0,0,0,0,0.0328
ZFA:0007089,embryonic cell,ZFA:0009002,early embryonic cell,is_a,138,11,0.0797,0.8182,1,1,0,0.0
ZFA:0007089,embryonic cell,ZFA:0009165,neural crest cell,is_a,138,128,0.9275,0.9844,1,1,0,0.0
ZFA:0009242,primary neuron,ZFA:0000821,primary neuron hindbrain,is_a,138,16,0.1159,0.8125,1,1,0,0.1075
ZFA:0009242,primary neuron,ZFA:0009244,primary motor neuron,is_a,138,52,0.3768,0.8077,1,1,0,0.084
ZFA:0009242,primary neuron,ZFA:0009245,primary interneuron,is_a,138,14,0.1014,0.3571,1,1,0,0.0745
ZFA:0000338,diencephalic white matter,ZFA:0000059,postoptic commissure,is_a,137,28,0.2044,0.5,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000237,medial forebrain bundle diencephalon,is_a,137,0,0.0,0.0,0,0,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000252,optic tract,is_a,137,30,0.219,0.2667,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000266,pretecto-mammillary tract,is_a,137,4,0.0292,0.5,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000320,caudal commissure,is_a,137,10,0.073,0.4,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000353,fasciculus retroflexus,is_a,137,5,0.0365,0.8,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000359,habenular commissure,is_a,137,1,0.0073,1.0,0,0,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000379,lateral forebrain bundle diencephalon,is_a,137,1,0.0073,0.0,0,0,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000435,cranial nerve II,part_of,137,65,0.4745,0.6923,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000491,commissure of the caudal tuberculum,is_a,137,1,0.0073,0.0,0,0,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000520,horizontal commissure,is_a,137,3,0.0219,0.0,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000556,optic chiasm,is_a,137,30,0.219,0.5,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000655,dorsomedial optic tract,is_a,137,7,0.0511,0.0,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000690,supraoptic commissure,is_a,137,1,0.0073,0.0,0,0,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0000708,ventrolateral optic tract,is_a,137,7,0.0511,0.0,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0001322,dorsoventral diencephalic tract,is_a,137,3,0.0219,0.0,1,1,0,0.0
ZFA:0000338,diencephalic white matter,ZFA:0005877,commissure of the tract of the commissure of the caudal tuberculum,is_a,137,0,0.0,0.0,0,0,0,0.0
ZFA:0001032,rhombomere 4,ZFA:0000782,lateral wall rhombomere 4,part_of,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001032,rhombomere 4,ZFA:0000893,floor plate rhombomere 4,part_of,136,5,0.0368,1.0,1,1,0,0.0084
ZFA:0001032,rhombomere 4,ZFA:0001034,roof plate rhombomere 4,part_of,136,1,0.0074,1.0,0,0,0,0.0
ZFA:0001032,rhombomere 4,ZFA:0001441,lower rhombic lip,part_of,136,2,0.0147,1.0,0,0,0,0.0
ZFA:0001032,rhombomere 4,ZFA:0005187,MiM1,part_of,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001032,rhombomere 4,ZFA:0005188,MiR1,part_of,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001032,rhombomere 4,ZFA:0005190,MiV1,part_of,136,1,0.0074,1.0,0,0,0,0.0087
ZFA:0001032,rhombomere 4,ZFA:0009149,Mauthner neuron,part_of,136,17,0.125,1.0,1,1,0,0.0233
ZFA:0001590,dermal bone,ZFA:0000184,cleithrum,is_a,136,83,0.6103,0.7108,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000191,dentary,is_a,136,16,0.1176,0.0,1,1,0,0.0588
ZFA:0001590,dermal bone,ZFA:0000250,opercle,is_a,136,38,0.2794,0.2105,1,1,0,0.0256
ZFA:0001590,dermal bone,ZFA:0000264,preopercle,is_a,136,3,0.0221,0.3333,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000270,maxilla,is_a,136,18,0.1324,0.0556,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000284,subopercle,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000308,prevomer,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000356,gill raker,is_a,136,8,0.0588,1.0,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000365,nasal bone,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000376,infraorbital,is_a,136,1,0.0074,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000410,postcleithrum,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000452,urohyal,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000467,anguloarticular,is_a,136,8,0.0588,0.125,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000476,branchiostegal ray,is_a,136,18,0.1324,0.0,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000486,parietal bone,is_a,136,3,0.0221,0.0,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000514,frontal bone,is_a,136,6,0.0441,0.0,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000549,posttemporal,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000561,parasphenoid,is_a,136,19,0.1397,0.1053,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000567,premaxilla,is_a,136,3,0.0221,0.0,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000594,supracleithrum,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000656,ectopterygoid,is_a,136,2,0.0147,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000657,entopterygoid,is_a,136,9,0.0662,0.0,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0000663,extrascapula,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000674,interopercle,is_a,136,2,0.0147,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0000691,supraorbital bone,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0001274,coronomeckelian,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0001403,supraethmoid,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0001406,kinethmoid bone,is_a,136,1,0.0074,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0001554,lepidotrichium,is_a,136,21,0.1544,0.619,1,1,0,0.0
ZFA:0001590,dermal bone,ZFA:0001577,premaxilla ascending process,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0001594,preopercle horizontal limb,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0001595,preopercle vertical limb,is_a,136,0,0.0,0.0,0,0,0,0.0
ZFA:0001590,dermal bone,ZFA:0001645,angular bone,is_a,136,0,0.0,0.0,0,0,0,0.0
